         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT           SWI_IN          SWI_OUT         IN_OUT  PERCENT_ERROR
  NaN                   1   489            2.0          978.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   490            2.0          980.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   491            2.0          982.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   492            2.0          984.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   493            2.0          986.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   494            2.0          988.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   495            2.0          990.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   496            2.0          992.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   497            2.0          994.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   498            2.0          996.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   499            2.0          998.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   500            2.0         1000.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   501            2.0         1002.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   502            2.0         1004.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   503            2.0         1006.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   504            2.0         1008.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   505            2.0         1010.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   506            2.0         1012.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   507            2.0         1014.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   508            2.0         1016.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   509            2.0         1018.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   510            2.0         1020.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   511            2.0         1022.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   512            2.0         1024.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   513            2.0         1026.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   514            2.0         1028.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   515            2.0         1030.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   516            2.0         1032.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   517            2.0         1034.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   518            2.0         1036.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   519            2.0         1038.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   520            2.0         1040.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   521            2.0         1042.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   522            2.0         1044.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   523            2.0         1046.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   524            2.0         1048.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   525            2.0         1050.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   526            2.0         1052.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   527            2.0         1054.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   528            2.0         1056.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   529            2.0         1058.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   530            2.0         1060.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   531            2.0         1062.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   532            2.0         1064.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   533            2.0         1066.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   534            2.0         1068.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   535            2.0         1070.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   536            2.0         1072.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   537            2.0         1074.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   538            2.0         1076.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   539            2.0         1078.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   540            2.0         1080.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   541            2.0         1082.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   542            2.0         1084.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   543            2.0         1086.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   544            2.0         1088.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   545            2.0         1090.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   546            2.0         1092.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   547            2.0         1094.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   548            2.0         1096.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   549            2.0         1098.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   550            2.0         1100.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   551            2.0         1102.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   552            2.0         1104.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   553            2.0         1106.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   554            2.0         1108.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   555            2.0         1110.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   556            2.0         1112.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   557            2.0         1114.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   558            2.0         1116.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   559            2.0         1118.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   560            2.0         1120.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   561            2.0         1122.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   562            2.0         1124.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   563            2.0         1126.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   564            2.0         1128.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   565            2.0         1130.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   566            2.0         1132.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   567            2.0         1134.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   568            2.0         1136.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   569            2.0         1138.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   570            2.0         1140.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   571            2.0         1142.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   572            2.0         1144.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   573            2.0         1146.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   574            2.0         1148.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   575            2.0         1150.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   576            2.0         1152.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   577            2.0         1154.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   578            2.0         1156.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   579            2.0         1158.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   580            2.0         1160.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   581            2.0         1162.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   582            2.0         1164.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   583            2.0         1166.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   584            2.0         1168.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   585            2.0         1170.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   586            2.0         1172.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   587            2.0         1174.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   588            2.0         1176.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   589            2.0         1178.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   590            2.0         1180.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   591            2.0         1182.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   592            2.0         1184.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   593            2.0         1186.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   594            2.0         1188.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   595            2.0         1190.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   596            2.0         1192.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   597            2.0         1194.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   598            2.0         1196.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   599            2.0         1198.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   600            2.0         1200.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   601            2.0         1202.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   602            2.0         1204.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   603            2.0         1206.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   604            2.0         1208.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   605            2.0         1210.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   606            2.0         1212.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   607            2.0         1214.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   608            2.0         1216.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   609            2.0         1218.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   610            2.0         1220.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   611            2.0         1222.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   612            2.0         1224.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   613            2.0         1226.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   614            2.0         1228.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   615            2.0         1230.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   616            2.0         1232.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   617            2.0         1234.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   618            2.0         1236.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   619            2.0         1238.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   620            2.0         1240.0              0.0              0.0    1.1102230E-16              0.0              0.0              0.0  1.1102230E-16          0.001
  NaN                   1   621            2.0         1242.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   622            2.0         1244.0              0.0              0.0    1.1102230E-16              0.0              0.0              0.0  1.1102230E-16          0.001
  NaN                   1   623            2.0         1246.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   624            2.0         1248.0              0.0              0.0              0.0    1.1102230E-16              0.0              0.0  1.1102230E-16          0.001
  NaN                   1   625            2.0         1250.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   626            2.0         1252.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   627            2.0         1254.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   628            2.0         1256.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   629            2.0         1258.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   630            2.0         1260.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   631            2.0         1262.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   632            2.0         1264.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   633            2.0         1266.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   634            2.0         1268.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   635            2.0         1270.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   636            2.0         1272.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   637            2.0         1274.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   638            2.0         1276.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   639            2.0         1278.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   640            2.0         1280.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   641            2.0         1282.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   642            2.0         1284.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   643            2.0         1286.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   644            2.0         1288.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   645            2.0         1290.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   646            2.0         1292.0              0.0              0.0              0.0    1.1102230E-16              0.0              0.0  1.1102230E-16          0.001
  NaN                   1   647            2.0         1294.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   648            2.0         1296.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   649            2.0         1298.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   650            2.0         1300.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   651            2.0         1302.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   652            2.0         1304.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   653            2.0         1306.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   654            2.0         1308.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   655            2.0         1310.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   656            2.0         1312.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   657            2.0         1314.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   658            2.0         1316.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   659            2.0         1318.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   660            2.0         1320.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   661            2.0         1322.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   662            2.0         1324.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   663            2.0         1326.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   664            2.0         1328.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   665            2.0         1330.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   666            2.0         1332.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   667            2.0         1334.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   668            2.0         1336.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   669            2.0         1338.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   670            2.0         1340.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   671            2.0         1342.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   672            2.0         1344.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   673            2.0         1346.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   674            2.0         1348.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   675            2.0         1350.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   676            2.0         1352.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   677            2.0         1354.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   678            2.0         1356.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   679            2.0         1358.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   680            2.0         1360.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   681            2.0         1362.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   682            2.0         1364.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   683            2.0         1366.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   684            2.0         1368.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   685            2.0         1370.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   686            2.0         1372.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   687            2.0         1374.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   688            2.0         1376.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   689            2.0         1378.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   690            2.0         1380.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   691            2.0         1382.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   692            2.0         1384.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   693            2.0         1386.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   694            2.0         1388.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   695            2.0         1390.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   696            2.0         1392.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   697            2.0         1394.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   698            2.0         1396.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   699            2.0         1398.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   700            2.0         1400.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   701            2.0         1402.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   702            2.0         1404.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   703            2.0         1406.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   704            2.0         1408.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   705            2.0         1410.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   706            2.0         1412.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   707            2.0         1414.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   708            2.0         1416.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   709            2.0         1418.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   710            2.0         1420.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   711            2.0         1422.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   712            2.0         1424.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   713            2.0         1426.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   714            2.0         1428.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   715            2.0         1430.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   716            2.0         1432.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   717            2.0         1434.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   718            2.0         1436.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   719            2.0         1438.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   720            2.0         1440.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
