         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT           WEL_IN          WEL_OUT           GHB_IN          GHB_OUT           SWI_IN          SWI_OUT         IN_OUT  PERCENT_ERROR
  NaN                   1    72          365.0        26280.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0229849        0.0529849              0.0              0.0  6.2810868E-14  1.1854495E-10
  NaN                   1    73          365.0        26645.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0229111        0.0529111              0.0              0.0  3.7941872E-14  7.1708724E-11
  NaN                   1    74          365.0        27010.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0228471        0.0528471              0.0              0.0  2.0178303E-14  3.8182434E-11
  NaN                   1    75          365.0        27375.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0227664        0.0527664              0.0              0.0  5.5705440E-14  1.0556983E-10
  NaN                   1    76          365.0        27740.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0226857        0.0526857              0.0              0.0  2.7283731E-14  5.1785795E-11
  NaN                   1    77          365.0        28105.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0226051        0.0526051              0.0              0.0  3.0836445E-14  5.8618785E-11
  NaN                   1    78          365.0        28470.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0225244        0.0525244              0.0              0.0  3.0836445E-14  5.8708839E-11
  NaN                   1    79          365.0        28835.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0224436        0.0524436              0.0              0.0  5.2152727E-14  9.9445268E-11
  NaN                   1    80          365.0        29200.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0223629        0.0523629              0.0              0.0  3.0836445E-14  5.8889882E-11
  NaN                   1    81          365.0        29565.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0222821        0.0522821              0.0              0.0  4.1494586E-14  7.9366745E-11
  NaN                   1    82          365.0        29930.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0222015        0.0522015              0.0              0.0  3.4389158E-14  6.5877696E-11
  NaN                   1    83          365.0        30295.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0221207        0.0521207              0.0              0.0  4.1494586E-14  7.9612498E-11
  NaN                   1    84          365.0        30660.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0220398        0.0520398              0.0              0.0  6.6363581E-14  1.2752473E-10
  NaN                   1    85          365.0        31025.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0219589        0.0519589              0.0              0.0  5.5705440E-14  1.0721060E-10
  NaN                   1    86          365.0        31390.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0218776        0.0518776              0.0              0.0  3.7941872E-14  7.3137315E-11
  NaN                   1    87          365.0        31755.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0217966        0.0517966              0.0              0.0  6.2810868E-14  1.2126440E-10
  NaN                   1    88          365.0        32120.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0217153        0.0517153              0.0              0.0  4.8600013E-14  9.3976033E-11
  NaN                   1    89          365.0        32485.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0216343        0.0516343              0.0              0.0  3.7941872E-14  7.3481856E-11
  NaN                   1    90          365.0        32850.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0215531        0.0515531              0.0              0.0  5.2152727E-14  1.0116307E-10
  NaN                   1    91          365.0        33215.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0214723        0.0514723              0.0              0.0  5.9258154E-14  1.1512640E-10
  NaN                   1    92          365.0        33580.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0213913        0.0513913              0.0              0.0  4.1494586E-14  8.0742500E-11
  NaN                   1    93          365.0        33945.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0213106        0.0513106              0.0              0.0  3.7941872E-14  7.3945436E-11
  NaN                   1    94          365.0        34310.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0212302        0.0512302              0.0              0.0  6.2810868E-14  1.2260516E-10
  NaN                   1    95          365.0        34675.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0211499        0.0511499              0.0              0.0  4.5047299E-14  8.8069226E-11
  NaN                   1    96          365.0        35040.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0210698        0.0510698              0.0              0.0  3.7941872E-14  7.4294219E-11
  NaN                   1    97          365.0        35405.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0209898        0.0509898              0.0              0.0  4.8600013E-14  9.5313128E-11
  NaN                   1    98          365.0        35770.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0209102        0.0509102              0.0              0.0  5.2152727E-14  1.0244069E-10
  NaN                   1    99          365.0        36135.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0208307        0.0508307              0.0              0.0  2.7283731E-14  5.3675661E-11
  NaN                   1   100          365.0        36500.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0207515        0.0507515              0.0              0.0  4.5047299E-14  8.8760453E-11
  NaN                   1   101          365.0        36865.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0206726        0.0506726              0.0              0.0  6.2810868E-14  1.2395429E-10
  NaN                   1   102          365.0        37230.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0205939        0.0505939              0.0              0.0  6.2810868E-14  1.2414709E-10
  NaN                   1   103          365.0        37595.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0205155        0.0505155              0.0              0.0  2.0178303E-14  3.9944807E-11
  NaN                   1   104          365.0        37960.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0204372        0.0504372              0.0              0.0  4.5047299E-14  8.9313559E-11
  NaN                   1   105          365.0        38325.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0203593        0.0503593              0.0              0.0  8.0574436E-14  1.5999926E-10
  NaN                   1   106          365.0        38690.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0202815        0.0502815              0.0              0.0  4.1494586E-14  8.2524588E-11
  NaN                   1   107          365.0        39055.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0202039        0.0502039              0.0              0.0  4.5047299E-14  8.9728670E-11
  NaN                   1   108          365.0        39420.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0201270        0.0501270              0.0              0.0  2.7283731E-14  5.4429264E-11
  NaN                   1   109          365.0        39785.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0200492        0.0500492              0.0              0.0  4.5047299E-14  9.0005978E-11
  NaN                   1   110          365.0        40150.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0199726        0.0499726              0.0              0.0  4.8600013E-14  9.7253246E-11
  NaN                   1   111          365.0        40515.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0198953        0.0498953              0.0              0.0  6.2810868E-14  1.2588542E-10
  NaN                   1   112          365.0        40880.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0198190        0.0498190              0.0              0.0  4.5047299E-14  9.0421948E-11
  NaN                   1   113          365.0        41245.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0197420        0.0497420              0.0              0.0  5.2152727E-14  1.0484638E-10
  NaN                   1   114          365.0        41610.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0196661        0.0496661              0.0              0.0  3.7941872E-14  7.6393928E-11
  NaN                   1   115          365.0        41975.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0195896        0.0495896              0.0              0.0  6.2810868E-14  1.2666138E-10
  NaN                   1   116          365.0        42340.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0195140        0.0495140              0.0              0.0  4.5047299E-14  9.0978910E-11
  NaN                   1   117          365.0        42705.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0194380        0.0494380              0.0              0.0  5.9258154E-14  1.1986356E-10
